file_id,path,filename,extension,mime,size,modified,parent_folders,logical_project,drawing_number,revision,classification,validation_role,local_copy,sha256,hash_source,verified,duplicate_status
1VZysxOh7mUdqpKafa1mT4ktVZf7Rv6Ws,Drawings/Bluebeam - set 3 /V-50-1-A0212.pdf,V-50-1-A0212.pdf,pdf,application/pdf,780724,2025-11-19T02:18:06Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0212,,MARKED_REFERENCE_CANDIDATE,DEVELOPMENT,validation_set3/V-50-1-A0212/clean.pdf,2a0caed52828732785a70189283e1c0b33e84aee11e8bb995c7d29fee6ab4fae,"lokal kopia, samma storlek och typ",ANNOTATED(197) ENGINE_STRIPS_ANNOTS ID_IN_SHEET_TEXT,3_VERSIONS_BY_SIZE
1YDg-OpIoAZVPykO6ailEIFvXU90Sl4b3,Drawings/Bluebeam - set 3 /V-50-1-A0421.xlsx,V-50-1-A0421.xlsx,xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,15007,2025-11-19T05:02:14Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0421,,XLSX_FACIT,DEVELOPMENT,validation_set3/V-50-1-A0421/facit.xlsx,ef983069e68a50a98f493d00c9f06b3081bfd76d74cc74542bd9dddd8daf04d9,"lokal kopia, samma storlek och typ",FACIT_NAMES_THIS_SHEET,UNIQUE
1U-Ldt2TMPvTGwaDqA_musLZWFK8SQpuU,Drawings/Bluebeam - set 3 /V-50-1-A0221.xlsx,V-50-1-A0221.xlsx,xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,13510,2025-11-19T02:30:46Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0221,,XLSX_FACIT,DEVELOPMENT,validation_set3/V-50-1-A0221/facit.xlsx,d960ec94fd9bc99eb878137b29084b5be6c255be5570650e5a2d62395f9b8114,"lokal kopia, samma storlek och typ",FACIT_NAMES_THIS_SHEET,UNIQUE
1b2RTaKbzg2wBx42rjvM3h5ejK9KLAMPn,Drawings/Bluebeam - set 3 /V-50-1-A0212.xml,V-50-1-A0212.xml,xml,text/xml,115995,2025-11-19T02:18:14Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0212,,BLUEBEAM_XML,VALIDATION,,,ej hämtad,,UNIQUE
1aTVdix-ijHTcpGz2Fsh1535NMnl4IA1e,Drawings/Bluebeam - set 3 /V-50-1-A0312.pdf,V-50-1-A0312.pdf,pdf,application/pdf,610526,2025-11-19T03:19:50Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0312,,MARKED_REFERENCE_CANDIDATE,DEVELOPMENT,validation_set3/V-50-1-A0312/clean.pdf,3909a1620fd36293519c3f43fafbf24fae7670691646793a8a7b3473eb65e8fa,"lokal kopia, samma storlek och typ",ANNOTATED(140) ENGINE_STRIPS_ANNOTS ID_IN_SHEET_TEXT,3_VERSIONS_BY_SIZE
1n-Mu97dsVHsSGVkEFugMT75MxvSvSQDb,Drawings/Bluebeam - set 3 /V-50-1-A0211.pdf,V-50-1-A0211.pdf,pdf,application/pdf,369705,2025-11-19T01:33:24Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0211,,MARKED_REFERENCE_CANDIDATE,DEVELOPMENT,validation_set3/V-50-1-A0211/clean.pdf,e872025eacb08a62f0223fbeef879362d6af9375105ba0ea119ef53843a592c1,"lokal kopia, samma storlek och typ",ANNOTATED(30) ENGINE_STRIPS_ANNOTS ID_IN_SHEET_TEXT,3_VERSIONS_BY_SIZE
1whDYtYK3ZY3GDT7RW1PZHmwPTHjiH9qr,Drawings/Bluebeam - set 3 /V-50-1-A0323.xlsx,V-50-1-A0323.xlsx,xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,15177,2025-11-19T03:55:46Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0323,,XLSX_FACIT,DEVELOPMENT,validation_set3/V-50-1-A0323/facit.xlsx,3529a57e67992ef6ded967cbbcf9f2ce22a6ce92e44bf0c1efd7053fa77c4df1,"lokal kopia, samma storlek och typ",FACIT_NAMES_THIS_SHEET,UNIQUE
16mwkmGthfpkw2Zwglh-ix4UbH1Bvbxp4,Drawings/Bluebeam - set 3 /V-50-1-A0311.pdf,V-50-1-A0311.pdf,pdf,application/pdf,385175,2025-11-19T02:57:00Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0311,,MARKED_REFERENCE_CANDIDATE,DEVELOPMENT,validation_set3/V-50-1-A0311/clean.pdf,4c918dc42c8563f8f28e1c624304c4f11d286440e1d49d3ce59a989d85fe25ca,"lokal kopia, samma storlek och typ",ANNOTATED(36) ENGINE_STRIPS_ANNOTS ID_IN_SHEET_TEXT,3_VERSIONS_BY_SIZE
1AI3aVgobvEeEsZegppjqEcFdoaAhGdzO,Drawings/Bluebeam - set 3 /V-50-1-A0211.xml,V-50-1-A0211.xml,xml,text/xml,17768,2025-11-19T01:33:54Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0211,,BLUEBEAM_XML,VALIDATION,,,ej hämtad,,UNIQUE
1tpzUMIztk-oUvT7Qv1EDGzyOUzpsNvOm,Drawings/Bluebeam - set 3 /V-50-1-A0312.xml,V-50-1-A0312.xml,xml,text/xml,82446,2025-11-19T03:20:06Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0312,,BLUEBEAM_XML,VALIDATION,,,ej hämtad,,UNIQUE
1EZnQ3-KJZko0G9j4dq2HPxQX6wZGk9ih,Drawings/Bluebeam - set 3 /V-50-1-A0112.xlsx,V-50-1-A0112.xlsx,xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,26355,2025-11-19T01:03:54Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0112,,XLSX_FACIT,DEVELOPMENT,validation_set3/V-50-1-A0112/facit.xlsx,bc783a64d7b4e29841ef2eedd6b51c4cb5185f67db39bc0b3cc3196e6631a891,"lokal kopia, samma storlek och typ",FACIT_NAMES_THIS_SHEET,UNIQUE
1u9NltDKgq6BaR2amNMGFXCF0TkvTDOmq,Drawings/Bluebeam - set 3 /V-50-1-A0311.xml,V-50-1-A0311.xml,xml,text/xml,21292,2025-11-19T02:57:10Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0311,,BLUEBEAM_XML,VALIDATION,,,ej hämtad,,UNIQUE
1ivW6bE-wkOqhnXUqeO6GyVesgQap0qau,Drawings/Bluebeam - set 3 /V-50-1-A0111.pdf,V-50-1-A0111.pdf,pdf,application/pdf,529119,2025-11-19T01:17:22Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0111,,MARKED_REFERENCE_CANDIDATE,DEVELOPMENT,validation_set3/V-50-1-A0111/clean.pdf,1a4dbfd8ac3fac2524bdf543e65f9193c616b98c9af9652f542930c492ee5d0d,"lokal kopia, samma storlek och typ",ANNOTATED(100) ENGINE_STRIPS_ANNOTS ID_IN_SHEET_TEXT,3_VERSIONS_BY_SIZE
1ddLdrNoxd1Y5bhYkteifNzuuhvsq7doz,Drawings/Bluebeam - set 3 /V-50-1-A0112.pdf,V-50-1-A0112.pdf,pdf,application/pdf,771638,2025-11-19T01:03:04Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0112,,MARKED_REFERENCE_CANDIDATE,DEVELOPMENT,validation_set3/V-50-1-A0112/clean.pdf,57975e37c6062be24a94546594adbd0c6d8cea582f0c7a37fa4ebc88d0aac089,"lokal kopia, samma storlek och typ",ANNOTATED(197) ENGINE_STRIPS_ANNOTS ID_IN_SHEET_TEXT,3_VERSIONS_BY_SIZE
1Sy5ZJWMzfBDQZJhGBsQkHcmTEZGDD7T1,Drawings/Bluebeam - set 3 /V-50-1-A0211.xlsx,V-50-1-A0211.xlsx,xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,14544,2025-11-19T01:34:34Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0211,,XLSX_FACIT,DEVELOPMENT,validation_set3/V-50-1-A0211/facit.xlsx,14b6fcb4491efeebfbb139c55a53a9a0911d19884996d2cdfa18b25f7dfe9824,"lokal kopia, samma storlek och typ",FACIT_NAMES_THIS_SHEET,UNIQUE
1e8O2GONpeGNIRG3L2p33WcV4vOaiCRGr,Drawings/Bluebeam - set 3 /V-50-1-A0112.xml,V-50-1-A0112.xml,xml,text/xml,115988,2025-11-19T01:02:56Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0112,,BLUEBEAM_XML,VALIDATION,,,ej hämtad,,UNIQUE
1YC26Tw55kfC3l0nRR0Xef0PU25Z7uPij,Drawings/Bluebeam - set 3 /V-50-1-A0111.xml,V-50-1-A0111.xml,xml,text/xml,58822,2025-11-19T01:17:36Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0111,,BLUEBEAM_XML,VALIDATION,,,ej hämtad,,UNIQUE
19WUteCwse8YK3Nzlb8bPG_nVIy1uoqzT,Drawings/Bluebeam - set 3 /V-50-1-A0122.xlsx,V-50-1-A0122.xlsx,xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,20703,2025-11-18T23:51:26Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0122,,XLSX_FACIT,DEVELOPMENT,validation_set3/V-50-1-A0122/facit.xlsx,976e0a7d0df1467353fdd1370b4b641d5c077dff33287ee05b71d725b35e6584,"lokal kopia, samma storlek och typ",FACIT_NAMES_THIS_SHEET,UNIQUE
19N3IvgstrekhgNRr8oQWcmqpauBwvSNA,Drawings/Bluebeam - set 3 /V-50-1-A0123.pdf,V-50-1-A0123.pdf,pdf,application/pdf,731009,2025-11-18T02:22:38Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0123,,MARKED_REFERENCE_CANDIDATE,DEVELOPMENT,validation_set3/V-50-1-A0123/clean.pdf,f3af362ab82b66231a56f796c772dbfbcdfd0e48b4153884312fe5ee55522b35,"lokal kopia, samma storlek och typ",ANNOTATED(173) ENGINE_STRIPS_ANNOTS ID_IN_SHEET_TEXT,3_VERSIONS_BY_SIZE
1cIwl7Ae93paP2mMOZ5VZLkCkwRpzAWS0,Drawings/Bluebeam - set 3 /V-50-1-A0123.xml,V-50-1-A0123.xml,xml,text/xml,101398,2025-11-18T02:21:28Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0123,,BLUEBEAM_XML,VALIDATION,,,ej hämtad,,UNIQUE
1I2X-c7JcY_DfxsUCG2hZ7e24JtjPH4FG,Drawings/Bluebeam - set 3 /V-50-1-A0124.pdf,V-50-1-A0124.pdf,pdf,application/pdf,912292,2025-11-18T01:34:22Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0124,,MARKED_REFERENCE_CANDIDATE,DEVELOPMENT,validation_set3/V-50-1-A0124/clean.pdf,b3b7b1df765bb650648e17e03c1002521020d99f53d879eeffe30c9455a65927,"lokal kopia, samma storlek och typ",ANNOTATED(258) ENGINE_STRIPS_ANNOTS ID_IN_SHEET_TEXT,3_VERSIONS_BY_SIZE
1Jy9AkyZA15tKi-DNB-owuxwAaXo78Si_,Drawings/Bluebeam - set 3 /V-50-1-A0124.xml,V-50-1-A0124.xml,xml,text/xml,145479,2025-11-18T01:34:34Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0124,,BLUEBEAM_XML,VALIDATION,,,ej hämtad,,UNIQUE
1jJ91oMB-hBQhvCHLn8zNxAGmz7OAJHTn,Drawings/Bluebeam - set 3 /V-50-1-A0124.xlsx,V-50-1-A0124.xlsx,xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,29777,2025-11-18T01:35:56Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0124,,XLSX_FACIT,DEVELOPMENT,validation_set3/V-50-1-A0124/facit.xlsx,de4798ee04e288a02b6d7e606bff4f51097d6ccf32be6adfa901b61ecc6da238,"lokal kopia, samma storlek och typ",FACIT_NAMES_THIS_SHEET,UNIQUE
15rvmajIHKWrLvJvnPLq61ERIgebiZOwH,Drawings/Bluebeam - set 3 /V-50-1-A0123.xlsx,V-50-1-A0123.xlsx,xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,24949,2025-11-18T02:22:12Z,Bluebeam - set 3 ,Bluebeam - set 3 ,V-50-1-A0123,,XLSX_FACIT,DEVELOPMENT,validation_set3/V-50-1-A0123/facit.xlsx,57a0ac33638845ee7dd8f30f107f1295f47e3ce7627a0d75813d53b889a49b75,"lokal kopia, samma storlek och typ",FACIT_NAMES_THIS_SHEET,UNIQUE
1tRwZ_k5llrf8MfRCjTEgZTqBGkez9KA_,Drawings/Bluebeam - set 2/W-50-1-A-0214.pdf,W-50-1-A-0214.pdf,pdf,application/pdf,683925,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0214,,MARKED_REFERENCE_CANDIDATE,VALIDATION,,,ej hämtad,,2_VERSIONS_BY_SIZE
1rMXytCejfcnE8v5otgjKiqsoknkPO3s0,Drawings/Bluebeam - set 2/W-50-1-A-0211.pdf,W-50-1-A-0211.pdf,pdf,application/pdf,627404,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0211,,MARKED_REFERENCE_CANDIDATE,VALIDATION,,,ej hämtad,,2_VERSIONS_BY_SIZE
1EivJZctfwMPRGaNth3t3uOaG6fFwlOkT,Drawings/Bluebeam - set 2/W-50-1-A-0214.xml,W-50-1-A-0214.xml,xml,text/xml,41905,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0214,,BLUEBEAM_XML,VALIDATION,,,ej hämtad,,UNIQUE
1Zo6qlGgOeZspev-L8TB27eu4EHYiTNjz,Drawings/Bluebeam - set 2/W-50-1-A-0213.xml,W-50-1-A-0213.xml,xml,text/xml,102159,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0213,,BLUEBEAM_XML,VALIDATION,,,ej hämtad,,UNIQUE
1_sJ8CX5FeNjsBa0Hz0dDOfFPMEIcb2co,Drawings/Bluebeam - set 2/W-50-1-A-0234.xlsx,W-50-1-A-0234.xlsx,xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,20320,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0234,,XLSX_FACIT,VALIDATION,,,ej hämtad,,UNIQUE
1T7uo49MCF1HTEUVrvykvMxh5LHg6FZ3Z,Drawings/Bluebeam - set 2/W-50-1-A-0222.xlsx,W-50-1-A-0222.xlsx,xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,23960,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0222,,XLSX_FACIT,VALIDATION,,,ej hämtad,,UNIQUE
1XSYhDn2wBtilAz-zY9EZvtTepYpQFAai,Drawings/Bluebeam - set 2/W-50-1-A-0311.xlsx,W-50-1-A-0311.xlsx,xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,17053,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0311,,XLSX_FACIT,VALIDATION,,,ej hämtad,,UNIQUE
1FIsIQpEJNZ9XoYzNHJT0HWGV2jTUimun,Drawings/Bluebeam - set 2/W-50-1-A-0214.xlsx,W-50-1-A-0214.xlsx,xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,17533,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0214,,XLSX_FACIT,VALIDATION,,,ej hämtad,,UNIQUE
1nTAEl-LElHRErOlUC3WYs3SP6gG2tNHn,Drawings/Bluebeam - set 2/W-50-1-A-0223.xlsx,W-50-1-A-0223.xlsx,xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,19567,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0223,,XLSX_FACIT,VALIDATION,,,ej hämtad,,UNIQUE
1DYQd0uCMgoyhzjvV3puoaAqzFnf2E5iG,Drawings/Bluebeam - set 2/W-50-1-A-0213.pdf,W-50-1-A-0213.pdf,pdf,application/pdf,860939,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0213,,MARKED_REFERENCE_CANDIDATE,VALIDATION,,,ej hämtad,,2_VERSIONS_BY_SIZE
1GioNWBvHt5jx8ViksUBmx9XMQ-KqrgtE,Drawings/Bluebeam - set 2/W-50-1-A-0311.pdf,W-50-1-A-0311.pdf,pdf,application/pdf,630181,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0311,,MARKED_REFERENCE_CANDIDATE,VALIDATION,,,ej hämtad,,2_VERSIONS_BY_SIZE
1PwNCZHaOYgCQ_o4_6LO1ZhTzxSzuxCYB,Drawings/Bluebeam - set 2/W-50-1-A-0313.pdf,W-50-1-A-0313.pdf,pdf,application/pdf,630686,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0313,,MARKED_REFERENCE_CANDIDATE,VALIDATION,,,ej hämtad,,2_VERSIONS_BY_SIZE
1qOH_5zt5pXQzRmT_PAsOoLoqZY-dFTik,Drawings/Bluebeam - set 2/W-50-1-A-0334.pdf,W-50-1-A-0334.pdf,pdf,application/pdf,551212,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0334,,MARKED_REFERENCE_CANDIDATE,VALIDATION,,,ej hämtad,,2_VERSIONS_BY_SIZE
1XnxptFcAXwCBUucCTAh9aJ2UWm4rr7QS,Drawings/Bluebeam - set 2/W-50-1-A-0314.pdf,W-50-1-A-0314.pdf,pdf,application/pdf,436146,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0314,,MARKED_REFERENCE_CANDIDATE,VALIDATION,,,ej hämtad,,2_VERSIONS_BY_SIZE
1H_psGVueInFlbOrust7BIfqDcUe2gmBr,Drawings/Bluebeam - set 2/W-50-1-A-0211.xml,W-50-1-A-0211.xml,xml,text/xml,49287,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0211,,BLUEBEAM_XML,VALIDATION,,,ej hämtad,,UNIQUE
1clNwBLxUdWdQml_WroHtYNwJ98D1abRv,Drawings/Bluebeam - set 2/W-50-1-A-0232.xlsx,W-50-1-A-0232.xlsx,xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,33605,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0232,,XLSX_FACIT,VALIDATION,,,ej hämtad,,UNIQUE
1UWTevqJ3WSa371dWcp34T_t8CF7BzGOe,Drawings/Bluebeam - set 2/W-50-1-A-0311.xml,W-50-1-A-0311.xml,xml,text/xml,35397,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0311,,BLUEBEAM_XML,VALIDATION,,,ej hämtad,,UNIQUE
1Y2L4MjM2Jz11QxsXXrbsgrcF5QZ7ni73,Drawings/Bluebeam - set 2/W-50-1-A-0313.xml,W-50-1-A-0313.xml,xml,text/xml,44660,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0313,,BLUEBEAM_XML,VALIDATION,,,ej hämtad,,UNIQUE
1xG1Mqc6qz2ZaZjiBP3vYety5WQcUWYMN,Drawings/Bluebeam - set 2/W-50-1-A-0224.xlsx,W-50-1-A-0224.xlsx,xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,20932,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0224,,XLSX_FACIT,VALIDATION,,,ej hämtad,,UNIQUE
1aEdpHWqeP-i3WhsXVrImnxzh-WzcOAKj,Drawings/Bluebeam - set 2/W-50-1-A-0331.xlsx,W-50-1-A-0331.xlsx,xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,16394,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0331,,XLSX_FACIT,VALIDATION,,,ej hämtad,,UNIQUE
1z-5orNj8dAq9r6TfFj-3fdBMd-XWdygQ,Drawings/Bluebeam - set 2/W-50-1-A-0314.xlsx,W-50-1-A-0314.xlsx,xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,13074,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0314,,XLSX_FACIT,VALIDATION,,,ej hämtad,,UNIQUE
178xqcO9FcMuf-wdO6qluoLeT3tC6vUKY,Drawings/Bluebeam - set 2/W-50-1-A-0213.xlsx,W-50-1-A-0213.xlsx,xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,24824,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0213,,XLSX_FACIT,VALIDATION,,,ej hämtad,,UNIQUE
1AVmUVjxogJY4ghWFoCd5MkBKWs1IiCzE,Drawings/Bluebeam - set 2/W-50-1-A-0233.xlsx,W-50-1-A-0233.xlsx,xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,27201,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0233,,XLSX_FACIT,VALIDATION,,,ej hämtad,,UNIQUE
1HuEh3eN9CVV1jEH_JDDAC1FOM1y-TaOO,Drawings/Bluebeam - set 2/W-50-1-A-0314.xml,W-50-1-A-0314.xml,xml,text/xml,4847,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0314,,BLUEBEAM_XML,VALIDATION,,,ej hämtad,,UNIQUE
19OD9iUJOBh7i4yru-KtOv5HCfEImmegR,Drawings/Bluebeam - set 2/W-50-1-A-0134.xml,W-50-1-A-0134.xml,xml,text/xml,185957,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0134,,BLUEBEAM_XML,VALIDATION,,,ej hämtad,,UNIQUE
1e1K7SuKNILkTP68B7E0JzUgelv5hNwmZ,Drawings/Bluebeam - set 2/W-50-1-A-0222.pdf,W-50-1-A-0222.pdf,pdf,application/pdf,883864,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0222,,MARKED_REFERENCE_CANDIDATE,VALIDATION,,,ej hämtad,,2_VERSIONS_BY_SIZE
1eNy3c8ezUFz9Dun7JuMJg3r6tTD5pmwQ,Drawings/Bluebeam - set 2/W-50-1-A-0332.pdf,W-50-1-A-0332.pdf,pdf,application/pdf,724414,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0332,,MARKED_REFERENCE_CANDIDATE,VALIDATION,,,ej hämtad,,2_VERSIONS_BY_SIZE
1MGji6onwb7ESKbzV1yamBrAXC1kGZoXN,Drawings/Bluebeam - set 2/W-50-1-A-0333.pdf,W-50-1-A-0333.pdf,pdf,application/pdf,755311,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0333,,MARKED_REFERENCE_CANDIDATE,VALIDATION,,,ej hämtad,,2_VERSIONS_BY_SIZE
1YgkeZ-SLPI4deezUhEa3Dl8Id98jQ3D6,Drawings/Bluebeam - set 2/W-50-1-A-0334.xml,W-50-1-A-0334.xml,xml,text/xml,22037,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0334,,BLUEBEAM_XML,VALIDATION,,,ej hämtad,,UNIQUE
1YC7StoYT0FZtrTQGl88h3ULIITsXQSlo,Drawings/Bluebeam - set 2/W-50-1-A-0221.pdf,W-50-1-A-0221.pdf,pdf,application/pdf,699357,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0221,,MARKED_REFERENCE_CANDIDATE,VALIDATION,,,ej hämtad,,2_VERSIONS_BY_SIZE
1yB3-Ip76y3jVlV52hF_SO0exyzcKw3lo,Drawings/Bluebeam - set 2/W-50-1-A-0223.pdf,W-50-1-A-0223.pdf,pdf,application/pdf,692141,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0223,,MARKED_REFERENCE_CANDIDATE,VALIDATION,,,ej hämtad,,2_VERSIONS_BY_SIZE
1KdGv7DRc86SZMJHjDBrXDEvv1tAceVOo,Drawings/Bluebeam - set 2/W-50-1-A-0331.pdf,W-50-1-A-0331.pdf,pdf,application/pdf,630853,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0331,,MARKED_REFERENCE_CANDIDATE,VALIDATION,,,ej hämtad,,2_VERSIONS_BY_SIZE
1MZIxsbp208yFQ-nKzE3gyESqFHuOQVV7,Drawings/Bluebeam - set 2/W-50-1-A-0333.xml,W-50-1-A-0333.xml,xml,text/xml,59129,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0333,,BLUEBEAM_XML,VALIDATION,,,ej hämtad,,UNIQUE
1s3wCuvA73zMkqzgOrkLSV6esMX8zfe0z,Drawings/Bluebeam - set 2/W-50-1-A-0332.xml,W-50-1-A-0332.xml,xml,text/xml,68590,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0332,,BLUEBEAM_XML,VALIDATION,,,ej hämtad,,UNIQUE
1qo-pIV7HhR9hwg9zA3t9TSb4_UBiif1V,Drawings/Bluebeam - set 2/W-50-1-A-0234.xml,W-50-1-A-0234.xml,xml,text/xml,64955,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0234,,BLUEBEAM_XML,VALIDATION,,,ej hämtad,,UNIQUE
1teBNKBMPsznqEYPWTD8znqw0l_L-Qssa,Drawings/Bluebeam - set 2/W-50-1-A-0134.xlsx,W-50-1-A-0134.xlsx,xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,34707,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0134,,XLSX_FACIT,VALIDATION,,,ej hämtad,,UNIQUE
1Z9FcuOCJBUcYvArO04z3ptwRt_whxQYI,Drawings/Bluebeam - set 2/W-50-1-A-0231.xlsx,W-50-1-A-0231.xlsx,xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,21997,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0231,,XLSX_FACIT,VALIDATION,,,ej hämtad,,UNIQUE
1EjVBARFRGtPA-q_tyZerA6dtcXm36Hcy,Drawings/Bluebeam - set 2/W-50-1-A-0331.xml,W-50-1-A-0331.xml,xml,text/xml,31391,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0331,,BLUEBEAM_XML,VALIDATION,,,ej hämtad,,UNIQUE
1Ukh4qDH_uQWz2w2C5uiBqJqLArMIGX12,Drawings/Bluebeam - set 2/W-50-1-A-0334.xlsx,W-50-1-A-0334.xlsx,xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,15285,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0334,,XLSX_FACIT,VALIDATION,,,ej hämtad,,UNIQUE
1WDcGkp7X8eqYQSDtqXhx42AqCgIoazf7,Drawings/Bluebeam - set 2/W-50-1-A-0211.xlsx,W-50-1-A-0211.xlsx,xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,18227,2025-10-20T09:24:22Z,Bluebeam - set 2,Bluebeam - set 2,W-50-1-A0211,,XLSX_FACIT,VALIDATION,,,ej hämtad,,UNIQUE
