DRAWING_ID,CLEAN_PDF,MARKED_PDF,FACIT_XLSX,BLUEBEAM_XML,CVAT,OTHER_REFERENCE,REVISION,EXPOSURE,STATUS,VALIDATION_SET,CONTENT_CHECK
V-53-1-1242,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1242 - Plan 03, Del 42, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1242 - Plan 03, Del 42, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1243,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1243 - Plan 03, Del 43, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1243 - Plan 03, Del 43, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1244,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1244 - Plan 03, Del 44, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1244 - Plan 03, Del 44, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1312,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1312 - Plan 04, Del 12, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1312 - Plan 04, Del 12, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1314,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1314 - Plan 04, Del 14, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1314 - Plan 04, Del 14, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1321,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1321 - Plan 04, Del 21, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1321 - Plan 04, Del 21, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1322,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1322 - Plan 04, Del 22, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1322 - Plan 04, Del 22, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1324,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1324 - Plan 04, Del 24, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1324 - Plan 04, Del 24, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1332,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1332 - Plan 04, Del 32, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1332 - Plan 04, Del 32, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1342,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1342 - Plan 04, Del 42, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1342 - Plan 04, Del 42, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1343,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1343 - Plan 04, Del 43, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1343 - Plan 04, Del 43, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1344,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1344 - Plan 04, Del 44, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1344 - Plan 04, Del 44, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1412,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1412 - Plan 05, Del 12, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1412 - Plan 05, Del 12, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1414,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1414 - Plan 05, Del 14, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1414 - Plan 05, Del 14, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1421,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1421 - Plan 05, Del 21, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1421 - Plan 05, Del 21, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1422,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1422 - Plan 05, Del 22, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1422 - Plan 05, Del 22, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1424,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1424 - Plan 05, Del 24, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1424 - Plan 05, Del 24, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1432,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1432 - Plan 05, Del 32, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1432 - Plan 05, Del 32, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1441,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1441 - Plan 05, Del 41, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1441 - Plan 05, Del 41, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1442,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1442 - Plan 05, Del 42, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1442 - Plan 05, Del 42, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1443,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1443 - Plan 05, Del 43, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1443 - Plan 05, Del 43, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1444,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1444 - Plan 05, Del 44, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1444 - Plan 05, Del 44, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1511,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1511 - Plan 06, Del 11, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1511 - Plan 06, Del 11, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1512,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1512 - Plan 06, Del 12, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1512 - Plan 06, Del 12, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1514,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1514 - Plan 06, Del 14, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1514 - Plan 06, Del 14, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1521,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1521 - Plan 06, Del 21, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1521 - Plan 06, Del 21, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1522,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1522 - Plan 06, Del 22, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1522 - Plan 06, Del 22, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1523,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1523 - Plan 06, Del 23, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1523 - Plan 06, Del 23, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1524,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1524 - Plan 06, Del 24, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1524 - Plan 06, Del 24, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1532,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1532 - Plan 06, Del 32, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1532 - Plan 06, Del 32, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1534,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1534 - Plan 06, Del 34, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1534 - Plan 06, Del 34, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1541,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1541 - Plan 06, Del 41, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1541 - Plan 06, Del 41, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1542,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1542 - Plan 06, Del 42, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1542 - Plan 06, Del 42, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1543,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1543 - Plan 06, Del 43, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1543 - Plan 06, Del 43, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1544,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1544 - Plan 06, Del 44, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1544 - Plan 06, Del 44, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1611,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1611 - Plan 07, Del 11, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1611 - Plan 07, Del 11, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1612,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1612 - Plan 07, Del 12, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1612 - Plan 07, Del 12, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1614,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1614 - Plan 07, Del 14, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1614 - Plan 07, Del 14, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1621,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1621 - Plan 07, Del 21, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1621 - Plan 07, Del 21, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1622,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1622 - Plan 07, Del 22, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1622 - Plan 07, Del 22, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1623,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1623 - Plan 07, Del 23, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1623 - Plan 07, Del 23, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1624,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1624 - Plan 07, Del 24, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1624 - Plan 07, Del 24, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1632,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1632 - Plan 07, Del 32, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1632 - Plan 07, Del 32, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1634,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1634 - Plan 07, Del 34, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1634 - Plan 07, Del 34, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1642,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1642 - Plan 07, Del 42, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1642 - Plan 07, Del 42, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1643,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1643 - Plan 07, Del 43, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1643 - Plan 07, Del 43, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1712,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1712 - Plan 08, Del 12, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1712 - Plan 08, Del 12, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1714,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1714 - Plan 08, Del 14, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1714 - Plan 08, Del 14, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1721,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1721 - Plan 08, Del 21, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1721 - Plan 08, Del 21, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1722,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1722 - Plan 08, Del 22, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1722 - Plan 08, Del 22, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1724,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1724 - Plan 08, Del 24, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1724 - Plan 08, Del 24, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1742,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1742 - Plan 08, Del 42, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1742 - Plan 08, Del 42, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1812,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1812 - Plan 09, Del 12, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1812 - Plan 09, Del 12, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1814,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1814 - Plan 09, Del 14, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1814 - Plan 09, Del 14, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1821,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1821 - Plan 09, Del 21, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1821 - Plan 09, Del 21, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1822,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1822 - Plan 09, Del 22, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1822 - Plan 09, Del 22, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1823,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1823 - Plan 09, Del 23, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1823 - Plan 09, Del 23, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1824,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1824 - Plan 09, Del 24, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1824 - Plan 09, Del 24, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1842,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1842 - Plan 09, Del 42, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1842 - Plan 09, Del 42, Spillvattenanläggning.pdf",,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-53-1-1923,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1923 - Plan 10, Del 23, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1923 - Plan 10, Del 23, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1924,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1924 - Plan 10, Del 24, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1924 - Plan 10, Del 24, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1941,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1941 - Plan 10, Del 41, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1941 - Plan 10, Del 41, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1942,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1942 - Plan 10, Del 42, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1942 - Plan 10, Del 42, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1944,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1944 - Plan 10, Del 44, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1944 - Plan 10, Del 44, Spillvattenanläggning.pdf",,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-53-1-2021,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-2021 - Plan 11, Del 21, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-2021 - Plan 11, Del 21, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-2023,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-2023 - Plan 11, Del 23, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-2023 - Plan 11, Del 23, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-2024,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-2024 - Plan 11, Del 24, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-2024 - Plan 11, Del 24, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-2042,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-2042 - Plan 11, Del 42, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-2042 - Plan 11, Del 42, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-A0001,,,,,,Drawings/Other drawings (different format)/Priorn/V-53-1-A0001.pdf; Drawings/Style of drawings/12/V-53-1-A0001.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-53-1-A0101,,,,,,Drawings/Other drawings (different format)/Priorn/V-53-1-A0101.pdf; Drawings/Style of drawings/12/V-53-1-A0101.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-53-1-A0102,,,,,,Drawings/Other drawings (different format)/Priorn/V-53-1-A0102.pdf; Drawings/Style of drawings/12/V-53-1-A0102.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-53-1-A0111,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-53-1-A0111.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-53-1-A0112,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-53-1-A0112.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-53-1-A0122,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-53-1-A0122.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-53-1-A0123,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-53-1-A0123.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-53-1-A0124,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-53-1-A0124.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-53-1-B0114,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-53-1-B0114.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-53-1-B0122,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-53-1-B0122.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-53-1-B0123,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-53-1-B0123.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-530-1-0010,,,,,,Drawings/Other drawings (different format)/SJÄLVSTYRELSEGÅRDEN/V-530-1-010-100.pdf; Drawings/Other drawings (different format)/SJÄLVSTYRELSEGÅRDEN/V-530-1-010-110.pdf; Drawings/Other drawings (different format)/SJÄLVSTYRELSEGÅRDEN/V-530-1-010-130.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-56-1-A0101,,,,,,Drawings/Other drawings (different format)/Priorn/V-56-1-A0101.pdf; Drawings/Style of drawings/12/V-56-1-A0101.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-56-1-A0102,,,,,,Drawings/Other drawings (different format)/Priorn/V-56-1-A0102.pdf; Drawings/Style of drawings/12/V-56-1-A0102.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-570-1-0010,,,,,,Drawings/Other drawings (different format)/SJÄLVSTYRELSEGÅRDEN/V-570-1-010-100.pdf; Drawings/Other drawings (different format)/SJÄLVSTYRELSEGÅRDEN/V-570-1-010-110.pdf; Drawings/Other drawings (different format)/SJÄLVSTYRELSEGÅRDEN/V-570-1-010-130.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
W-50-1-0110,,,,,,Drawings/Other drawings (different format)/Fyrens förskola/W-50-1-110.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
W-50-1-0111,,,,,,Drawings/Other drawings (different format)/Fyrens förskola/W-50-1-111.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
W-50-1-0112,,,,,,Drawings/Other drawings (different format)/Fyrens förskola/W-50-1-112.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
W-50-1-0113,,,,,,Drawings/Other drawings (different format)/Fyrens förskola/W-50-1-113.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
W-50-1-0120,,,,,,Drawings/Other drawings (different format)/Fyrens förskola/W-50-1-120.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
W-50-1-0121,,,,,,Drawings/Other drawings (different format)/Fyrens förskola/W-50-1-121.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
W-50-1-0122,,,,,,Drawings/Other drawings (different format)/Fyrens förskola/W-50-1-122.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
W-50-1-0123,,,,,,Drawings/Other drawings (different format)/Fyrens förskola/W-50-1-123.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
W-50-1-0211,,,,,,Drawings/Other drawings (different format)/Fyrens förskola/W-50-1-211.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
W-50-1-A0011,Drawings/Bluebeam - set 1/W-50-1-A-0011 - clean.pdf; Drawings/Bluebeam - set 1/clear/W-50-1-A-0011.pdf; Drawings/CVAT/W-50-1-A-0011.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0011.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0011.xlsx,Drawings/Bluebeam - set 1/W-50-1-A-0011.xml,Drawings/CVAT/W-50-1-A-0011_cvat_job2947372/annotations.xml,Drawings/Bluebeam - set 1/W-50-1-A-0011_processed.xlsx; Drawings/Style of drawings/1/W-50-1-A-0011.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_VERIFIED_BY_CONTENT: inget textlager att läsa ritningshuvudet ur (konturglyfer)
W-50-1-A0012,Drawings/Bluebeam - set 1/clear/W-50-1-A-0012.pdf; Drawings/CVAT/W-50-1-A-0012.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0012.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0012.xlsx,Drawings/Bluebeam - set 1/W-50-1-A-0012 .xml,,Drawings/Bluebeam - set 1/W-50-1-A-0012_processed.xlsx; Drawings/Style of drawings/1/W-50-1-A-0012.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_VERIFIED_BY_CONTENT: inget textlager att läsa ritningshuvudet ur (konturglyfer)
